24224549|1623044791|9|9|24|58|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|1|F|1|0|0|0|0|0|0|1|1|1|1|1|1|0|0|0|0|0|0|1|F|1|0|0|1|1|2|1|2|2|2|1|1|2|F|2|F|.|.|.|.|F|2|1|2|1|.|.|.|.|.|1|1|1|1|.|.|.|.|.|.|.|.|.|
24969919|1623044791|9|9|26|64|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|1|F|1|0|0|0|0|0|0|1|1|1|1|1|1|0|0|0|0|0|0|1|F|1|0|0|1|1|2|1|2|2|2|1|1|2|F|2|F|.|.|.|.|F|2|1|2|1|.|.|.|2|1|1|1|1|1|.|.|.|1|0|0|1|.|.|
25762615|1623044791|9|9|28|65|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|1|F|1|0|0|0|0|0|0|1|1|1|1|1|1|0|0|0|0|0|0|1|F|1|0|0|1|1|2|1|2|2|2|1|1|2|F|2|F|.|.|.|.|F|2|1|2|1|.|.|.|2|1|1|1|1|1|.|.|.|1|0|0|1|F|1|
18685720|1625657654|9|9|4|8|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|2|1|.|.|.|.|.|.|.|1|0|.|.|.|.|.|.|.|2|1|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|1|1|
19353067|1625657654|9|9|7|51|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|2|1|1|2|.|1|1|.|1|1|0|0|1|.|0|1|.|1|0|1|1|2|1|0|1|.|1|0|1|.|1|0|0|1|1|1|0|1|2|2|1|0|0|0|0|0|0|1|.|.|0|0|0|0|0|0|1|1|1|
18483080|1626511096|9|9|3|59|.|.|.|1|0|0|0|1|.|.|.|3|1|0|0|0|1|1|.|2|1|0|0|0|0|0|0|.|1|0|1|1|1|1|1|1|1|1|0|2|.|.|.|.|.|0|0|0|2|.|.|.|.|.|0|0|0|1|1|1|1|.|.|0|0|0|0|0|0|1|2|.|0|0|0|0|0|0|0|1|.|
18278371|1626775062|9|9|2|55|.|.|.|.|.|.|.|.|.|1|1|1|.|.|.|.|.|.|0|0|1|1|1|2|.|.|.|0|0|0|0|0|1|1|2|.|0|0|0|0|0|0|0|2|.|1|2|1|1|0|0|1|2|.|.|.|.|1|0|0|1|.|.|1|2|1|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|
28474470|1623044791|9|9|34|68|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|1|F|1|0|0|0|0|0|0|1|1|1|1|1|1|0|0|0|0|0|0|1|F|1|0|0|1|1|2|1|2|2|2|1|1|2|F|2|F|.|.|1|1|F|2|1|2|1|.|.|2|2|1|1|1|1|1|.|.|F|1|0|0|1|F|1|
29509905|1623044791|9|9|36|70|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|1|F|1|0|0|0|0|0|0|1|1|1|1|1|1|0|0|0|0|0|0|1|F|1|0|0|1|1|2|1|2|2|2|1|1|2|F|2|F|.|.|1|1|F|2|1|2|1|.|3|2|2|1|1|1|1|1|.|2|F|1|0|0|1|F|1|
