18032488|1622923943|9|9|1|36|0|0|0|0|0|0|1|.|.|0|0|0|0|0|0|1|.|.|0|0|0|0|0|0|1|.|.|0|0|0|0|1|1|1|.|.|1|1|1|0|1|.|.|.|.|.|.|3|1|1|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|
18033829|1623044654|9|9|1|1|.|.|.|.|.|.|.|.|.|.|2|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|
18236458|1623044791|9|9|2|43|0|0|0|0|0|0|1|.|.|0|0|0|0|0|0|1|.|.|0|0|0|0|0|0|1|1|1|1|1|1|0|0|0|0|0|0|.|.|1|0|0|1|1|2|1|.|.|2|1|1|2|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|
25760612|1622918571|9|9|28|67|.|.|.|.|F|3|F|1|0|F|F|F|2|2|F|2|1|0|2|3|2|1|1|1|1|0|0|0|0|0|1|1|1|0|0|0|0|0|0|1|F|1|0|0|0|0|0|0|2|2|2|0|0|0|1|1|0|1|F|2|1|1|0|F|1|0|1|1|2|F|1|0|1|1|0|0|0|1|1|1|0|
20808266|1623044791|9|9|13|50|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|1|F|1|0|0|0|0|0|0|1|1|1|1|1|1|0|0|0|0|0|0|1|F|1|0|0|1|1|2|1|2|2|2|1|1|2|F|2|F|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|
22542288|1623044791|9|9|19|56|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|1|F|1|0|0|0|0|0|0|1|1|1|1|1|1|0|0|0|0|0|0|1|F|1|0|0|1|1|2|1|2|2|2|1|1|2|F|2|F|.|.|.|.|.|.|1|2|1|.|.|.|.|.|.|1|1|1|.|.|.|.|.|.|.|.|.|
24224549|1623044791|9|9|24|58|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|1|F|1|0|0|0|0|0|0|1|1|1|1|1|1|0|0|0|0|0|0|1|F|1|0|0|1|1|2|1|2|2|2|1|1|2|F|2|F|.|.|.|.|F|2|1|2|1|.|.|.|.|.|1|1|1|1|.|.|.|.|.|.|.|.|.|
24969919|1623044791|9|9|26|64|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|1|F|1|0|0|0|0|0|0|1|1|1|1|1|1|0|0|0|0|0|0|1|F|1|0|0|1|1|2|1|2|2|2|1|1|2|F|2|F|.|.|.|.|F|2|1|2|1|.|.|.|2|1|1|1|1|1|.|.|.|1|0|0|1|.|.|
25762615|1623044791|9|9|28|65|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|1|F|1|0|0|0|0|0|0|1|1|1|1|1|1|0|0|0|0|0|0|1|F|1|0|0|1|1|2|1|2|2|2|1|1|2|F|2|F|.|.|.|.|F|2|1|2|1|.|.|.|2|1|1|1|1|1|.|.|.|1|0|0|1|F|1|
